codigo_fundo,setor,preco_atual,liquidez_diaria,dividendo,dividend_yield,dy3_m_acumulado,dy6_m_acumulado,dy12_m_acumulado,dy3_m_media,dy6_m_media,dy12_m_media,dy_ano,variacao_preço,rentab_periodo,rentab_acumulada,patrimonio_líq,vpa,p_vpa,dy_patrimonial,variação_patrimonial,rentab_patr_periodo,rentab_patr_acumulada,vacancia_fisica,vacancia_financeira,quantidade_ativos
VILG11,Logística,102.5,18874.0,0.72,0.66,1.99,4.21,8.37,0.66,0.7,0.7,6.98,1.24,1.91,14.42,1709654647.4,114.0,0.9,0.63,0.03,0.66,6.47,0.0,0.0,16
FPAB11,Lajes Corporativas,196.95,43.0,1.65,0.82,2.34,4.71,8.8,0.78,0.78,0.73,7.47,-3.39,-2.6,-1.61,307820623.86,410.43,0.48,0.4,0.0,0.4,4.11,33.79,0.0,1
VRTA11,Títulos e Val. Mob.,92.1,28787.0,1.0,1.04,3.28,6.91,13.92,1.09,1.15,1.16,11.56,2.33,3.4,2.62,1274181579.71,94.13,0.98,1.06,0.43,1.5,10.41,0.0,0.0,0
EVBI11,Híbrido,96.7,138.0,0.75,0.76,2.28,4.58,9.3,0.76,0.76,0.77,6.2,0.0,0.76,13.21,14174315.71,100.93,0.96,0.74,0.45,1.2,7.66,0.0,0.0,4
VGHF11,Títulos e Val. Mob.,8.98,288458.0,0.09,0.95,3.08,7.01,16.07,1.03,1.17,1.34,12.76,-2.16,-1.23,5.03,683683787.87,9.38,0.96,0.96,0.44,1.4,13.19,0.0,0.0,0
BLCP11,Outros,91.0,123.0,0.56,0.62,1.72,3.46,6.64,0.57,0.58,0.55,5.31,-0.54,0.08,19.93,256580339.9,111.74,0.81,0.5,-0.02,0.49,15.81,6.2,0.0,2
XPPR11,Outros,33.49,33652.0,0.3,0.72,2.05,4.31,9.09,0.68,0.72,0.76,7.35,0.0,0.72,-30.47,546735173.05,74.73,0.45,0.4,-1.21,-0.82,-4.08,46.0,0.0,4
ABCP11,Shoppings,73.76,1075.0,0.55,0.73,2.15,4.52,9.44,0.72,0.75,0.79,7.7,0.0,0.73,9.36,1122584730.69,91.99,0.8,0.6,0.07,0.67,6.61,7.5,0.0,1
QAGR11,Outros,44.33,19219.0,0.41,0.86,2.6,5.11,9.74,0.87,0.85,0.81,6.67,0.0,0.86,1.28,281721999.7,55.9,0.79,0.73,0.1,0.84,-2.31,0.0,0.0,12
HAAA11,Lajes Corporativas,81.55,4.0,0.54,0.63,1.87,3.71,7.12,0.62,0.62,0.59,5.98,0.0,0.63,-4.71,31285354.54,90.33,0.9,0.6,0.13,0.73,1.12,17.0,0.0,1
ITIP11,Títulos e Val. Mob.,78.49,619.0,0.76,0.94,3.17,6.9,14.01,1.06,1.15,1.17,11.65,0.0,0.94,11.15,62346732.01,83.33,0.94,0.91,-0.16,0.75,4.68,0.0,0.0,0
PATL11,Híbrido,73.47,10857.0,0.58,0.73,2.19,4.49,9.18,0.73,0.75,0.77,7.52,0.0,0.73,13.73,489688100.82,98.1,0.75,0.59,0.01,0.6,6.22,0.0,0.0,4
HGBS11,Shoppings,190.92,6634.0,1.35,0.65,1.9,4.12,8.05,0.63,0.69,0.67,6.81,0.0,0.65,33.3,218346286.61,218.35,0.87,0.62,-0.01,0.61,7.55,6.5,0.0,17
FIIB11,Híbrido,461.07,857.0,3.7,0.76,2.28,4.57,8.97,0.76,0.76,0.75,5.99,0.0,0.76,10.77,312437587.98,456.11,1.01,0.81,-0.06,0.75,6.83,6.28,0.0,1
GALG11,Híbrido,9.44,47784.0,0.08,0.86,2.55,5.13,10.2,0.85,0.86,0.85,9.39,0.0,0.86,-98.91,584291907.19,10.16,0.93,0.81,0.19,1.0,-89.34,0.0,0.0,6
VJFD11,Híbrido,96.0,1745.0,1.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,647504605.91,132.79,0.72,0.76,0.04,0.8,1.61,0.0,0.0,0
VJFD11,Híbrido,96.26,5104.0,1.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,647504605.91,132.79,0.72,0.76,0.04,0.8,1.61,0.0,0.0,0
VJFD11,Híbrido,96.3,7905.0,1.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,647504605.91,132.79,0.73,0.76,0.04,0.8,1.61,0.0,0.0,0
VJFD11,Híbrido,96.35,6155.0,1.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,647504605.91,132.79,0.73,0.76,0.04,0.8,1.61,0.0,0.0,0
VJFD11,Híbrido,96.25,4742.0,1.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,647504605.91,132.79,0.72,0.76,0.04,0.8,1.61,0.0,0.0,0
VJFD11,Híbrido,96.25,3924.0,1.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,647504605.91,132.79,0.72,0.76,0.04,0.8,1.61,0.0,0.0,0
VJFD11,Híbrido,96.33,2746.0,1.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,647504605.91,132.79,0.73,0.76,0.04,0.8,1.61,0.0,0.0,0
VJFD11,Híbrido,96.32,5410.0,1.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,647504605.91,132.79,0.73,0.76,0.04,0.8,1.61,0.0,0.0,0
FVPQ11,Shoppings,104.84,1353.0,0.57,0.49,1.75,3.67,7.82,0.58,0.61,0.65,6.57,0.0,0.49,21.97,556259429.91,198.65,0.53,0.29,0.18,0.47,4.12,5.5,0.0,1
NVHO11,Hospital,9.99,42.0,0.08,0.8,2.31,4.34,7.75,0.77,0.72,0.65,5.21,5.32,6.16,6.53,52913250.25,12.75,0.78,0.66,0.1,0.76,5.61,0.0,0.0,1
RNDP11,Títulos e Val. Mob.,151.0,254.0,2.14,0.84,2.51,5.63,10.46,0.84,0.94,0.87,9.13,-2.21,-1.39,-53.22,34519994.07,321.17,0.47,0.67,-0.57,0.09,-48.64,0.0,0.0,0
HCHG11,Outros,87.5,611.0,1.0,1.13,3.48,6.68,12.25,1.16,1.11,1.02,10.51,3.47,4.63,11.52,120541835.89,100.45,0.87,1.0,-1.93,-0.96,12.47,0.0,0.0,0
KNRI11,Híbrido,142.1,21037.0,0.91,0.63,1.82,3.76,7.41,0.61,0.63,0.62,6.19,-3.74,-3.14,16.78,3871638686.32,160.27,0.89,0.57,0.11,0.68,7.35,2.0,6.72,20
SPTW11,Lajes Corporativas,40.17,7137.0,0.4,0.92,2.77,5.58,10.88,0.92,0.93,0.91,9.17,1.07,2.0,5.09,95530136.48,53.13,0.76,0.75,0.13,0.89,7.78,0.0,0.0,1
VIUR11,Títulos e Val. Mob.,7.26,76862.0,0.07,0.91,2.65,5.63,11.34,0.88,0.94,0.94,9.49,-2.34,-1.45,-88.52,256568105.47,9.52,0.76,0.76,0.27,1.03,-89.38,0.0,0.0,6
RBRD11,Híbrido,37.0,2956.0,0.3,0.76,2.22,4.85,10.05,0.74,0.81,0.84,9.22,-3.3,-2.56,0.06,126635437.89,68.39,0.54,0.44,-0.53,-0.1,0.34,15.52,0.0,4
LUGG11,Residencial,72.09,873.0,0.52,0.67,2.03,4.1,8.1,0.68,0.68,0.67,6.84,-1.89,-1.23,-4.74,11500530.01,127.78,0.56,0.41,-0.1,0.31,6.87,2.4,0.0,4
SADI11,Títulos e Val. Mob.,90.65,1646.0,1.05,1.16,3.51,6.97,12.37,1.17,1.16,1.03,10.83,-0.28,0.88,11.71,318287669.07,100.08,0.91,1.05,0.15,1.2,9.73,0.0,0.0,0
TGAR11,Outros,120.87,27092.0,1.55,1.25,3.78,7.74,14.16,1.26,1.29,1.18,12.09,-1.01,0.22,14.09,132280951.32,116.96,1.03,1.33,-1.87,-0.57,-0.27,0.0,0.0,0
